39.3077,3.17918
-29.9186,3.36455
-18.0703,-10.5156
-25.3732,-11.8954
-17.9758,-11.38
-11.6368,-9.22548
-22.731,0.818175
-22.4358,-24.058
-15.2983,-14.8715
-7.97109,-8.61705
-27.3308,-10.7833
-21.826,-4.24789
-24.133,-9.83894
-27.4598,-5.68289
-18.6959,-3.86424
-19.655,-13.3387
-20.0119,-6.63674
-20.0546,-7.8618
-28.5448,-6.00926
-28.6547,-8.87704
-23.9402,-7.83381
-29.4639,-12.9457
-28.5158,-3.77423
-29.3579,-7.05818
-24.546,-12.4792
-30.5308,-7.64381
-36.918,-17.3104
-24.9805,-15.9364
-25.2825,-13.4148
-25.723,-10.7924
-22.1606,-5.48147
-29.2961,-12.8247
-30.6416,-7.93634
-30.6924,-8.0938
-29.3025,-3.70247
-24.3458,-9.39717
-27.6337,-5.2843
-28.6815,-6.96309
-26.1434,-5.95749
-24.9673,-11.3683
-21.0655,-9.56759
-25.6555,-9.39615
-30.1128,-10.5049
-27.6335,-17.2953
-28.7241,-15.599
-24.8204,-13.1722
-27.6182,-13.6503
-27.3102,-13.78
-23.1754,-15.6689
-27.0111,-11.5961
-26.9214,-14.2936
-23.5006,-13.502
-23.6957,-14.7528
-34.0272,-13.9096
-30.8018,-15.7911
-32.5741,-13.5285
-32.8759,-19.6466
-32.0409,-9.8217
-29.4241,-13.8308
-35.4204,-16.7602
-34.5963,-13.0553
-30.7419,-10.6115
-30.2787,-12.4197
-32.4219,-14.5893
-31.8085,-14.4239
-30.4046,-14.0314
-31.0372,-13.1384
-30.2298,-16.1311
-29.1646,-11.1659
-28.3625,-15.3363
-29.567,-14.2305
-29.2302,-12.7115
-29.4411,-13.4643
-27.9204,-13.3883
-32.8191,-14.4062
-33.094,-12.9407
-30.0776,-12.4426
-30.5742,-12.7119
-31.4856,-11.2958
-32.3115,-8.88255
-32.3838,-11.1369
-33.4313,-14.1507
-32.3373,-12.0239
-30.5106,-12.071
-31.8996,-11.5086
-30.7401,-15.7952
-32.2171,-11.2353
-31.3221,-14.4887
-30.4531,-12.8073
-30.7585,-13.3489
-30.9828,-10.7007
-27.535,-12.262
-25.1513,-11.9961
-25.1557,-9.99881
-27.9873,-11.1558
-26.5868,-8.29459
-25.7435,-8.28964
-21.8285,-8.77936
-21.735,-6.12057
-22.3851,-8.31369
-24.0014,-8.0222
-22.4756,-9.4742
-22.5753,-7.85838
-23.0657,-5.03096
-22.061,-5.88024
-22.8583,-5.56194
-24.9208,-4.87925
-22.5734,-6.81545
-22.0943,-8.59059
-24.3346,-8.08218
-23.7155,-7.47938
-24.3873,-7.24198
-28.0201,-7.27219
-24.6078,-6.14932
-24.364,-6.89594
-27.306,-6.47638
-26.3566,-9.55607
-24.4286,-6.27114
-23.5024,-9.63739
-25.068,-8.74255
-23.6704,-7.90055
-25.7988,-7.67711
-25.9863,-7.44637
-26.5092,-8.23456
-26.1564,-7.0905
-25.1613,-9.58857
-25.9551,-8.33875
-24.9103,-6.47819
-25.6381,-6.8405
-24.5168,-7.38712
-23.6342,-7.97053
-21.153,-6.70215
-20.8572,-5.76453
-22.6521,-5.77425
-22.0261,-4.0377
-21.4952,-2.92322
-21.1339,-3.37078
-21.1633,-0.451469
-21.9947,-1.59062
-21.7761,-2.28863
-21.5492,-0.832977
-22.719,-0.50613
-22.5396,-0.758406
-23.8714,-1.37441
-22.1545,-2.36794
-21.9539,-1.21676
